,Close,Volume
2017-04-03,441.7239158292307,0
2017-04-04,443.55998257248535,0
2017-04-05,438.2901883254119,0
2017-04-06,436.30437462925033,0
2017-04-07,430.33841348068336,0
2017-04-08,430.0620013229877,0
2017-04-09,431.89466759346874,0
2017-04-10,427.22510886507524,0
2017-04-11,436.27915570534856,0
2017-04-12,437.6426935745218,0
2017-04-13,438.03674275531444,0
2017-04-14,441.5881567789537,0
2017-04-15,438.0531833998452,0
2017-04-16,438.91487370816185,0
2017-04-17,435.89335407729976,0
2017-04-18,442.93591130020724,0
2017-04-19,438.3740180340736,0
2017-04-20,438.7924739198281,0
2017-04-21,440.3911142900998,0
2017-04-22,442.2875154122454,0
2017-04-23,439.84364803519264,0
2017-04-24,436.02993198086625,0
2017-04-25,433.68375539016773,0
2017-04-26,436.1377241024493,0
2017-04-27,435.64413487698215,0
2017-04-28,439.29369410013265,0
2017-04-29,441.5509442286691,0
2017-04-30,431.67014346424446,0
2017-05-01,432.88570976358284,0
2017-05-02,442.9574234137088,0
2017-05-03,449.0564360299965,0
2017-05-04,451.11375033041054,0
2017-05-05,446.4642442418895,0
2017-05-06,448.76082692899894,0
2017-05-07,452.2628354802105,0
2017-05-08,451.2508708135654,0
2017-05-09,452.8415513236654,0
2017-05-10,462.7080981570392,0
2017-05-11,466.98595668499416,0
2017-05-12,469.63074597649796,0
2017-05-13,465.02596747643344,0
2017-05-14,467.4804574007298,0
2017-05-15,470.44982623248865,0
2017-05-16,467.2988600111557,0
2017-05-17,462.8587318528931,0
2017-05-18,455.7635539712723,0
2017-05-19,446.14799125459285,0
2017-05-20,450.6814008092394,0
2017-05-21,447.16017896853043,0
2017-05-22,441.95227508549067,0
2017-05-23,429.09894135804365,0
2017-05-24,394.82439206968036,0
2017-05-25,391.23633049484624,0
2017-05-26,394.7853470186892,0
2017-05-27,392.65759001368224,0
2017-05-28,398.92073810819267,0
2017-05-29,408.8841557365403,0
2017-05-30,415.6022489419554,0
2017-05-31,405.45175594501853,0
2017-06-01,401.7606745027231,0
2017-06-02,402.49896340058797,0
2017-06-03,412.38921107123014,0
2017-06-04,417.3226336459687,0
2017-06-05,407.44996988703815,0
2017-06-06,398.83428044768937,0
2017-06-07,403.59253161066636,0
2017-06-08,392.28261498855625,0
2017-06-09,399.62888570427907,0
2017-06-10,403.3339690889517,0
2017-06-11,416.70769898394553,0
2017-06-12,401.739806887763,0
2017-06-13,398.21263703593047,0
2017-06-14,393.20357747867575,0
2017-06-15,397.41893480612964,0
2017-06-16,401.82514162539053,0
2017-06-17,397.1726260622746,0
2017-06-18,389.31232349337415,0
2017-06-19,388.9643913183856,0
2017-06-20,384.4856889982567,0
2017-06-21,377.23944151824287,0
2017-06-22,377.1027969459482,0
2017-06-23,367.5628413570473,0
2017-06-24,369.59686860450626,0
2017-06-25,366.17908049449716,0
2017-06-26,365.85884787793293,0
2017-06-27,352.0090534575399,0
2017-06-28,359.4964439727005,0
2017-06-29,364.97056558184073,0
2017-06-30,362.5212986906897,0
2017-07-01,359.6058234808874,0
2017-07-02,363.0378824741915,0
2017-07-03,363.2368089101797,0
2017-07-04,367.8145805711315,0
2017-07-05,358.58078595743575,0
2017-07-06,355.3414223677445,0
2017-07-07,359.92524950667456,0
2017-07-08,355.1494319864973,0
2017-07-09,356.5889437674372,0
2017-07-10,355.55518974531697,0
2017-07-11,354.7348544348831,0
2017-07-12,357.8241062389284,0
2017-07-13,358.1383303698642,0
2017-07-14,357.9492032675145,0
2017-07-15,356.2502318342349,0
2017-07-16,348.7088168904259,0
2017-07-17,349.7348643561552,0
2017-07-18,352.71869998481014,0
2017-07-19,359.6670063119179,0
2017-07-20,355.380055766791,0
2017-07-21,359.54386470577845,0
2017-07-22,367.4415672518186,0
2017-07-23,374.53248542351156,0
2017-07-24,370.7196013790371,0
2017-07-25,367.420141702054,0
2017-07-26,371.8521529147852,0
2017-07-27,375.18147542475117,0
2017-07-28,376.86629997354987,0
2017-07-29,364.21907940197787,0
2017-07-30,366.0640805283347,0
2017-07-31,365.0371944106637,0
2017-08-01,372.200769295994,0
2017-08-02,369.57642369749294,0
2017-08-03,371.669501385273,0
2017-08-04,364.55946953982476,0
2017-08-05,357.5808959336934,0
2017-08-06,358.9479138658863,0
2017-08-07,358.93872534512025,0
2017-08-08,358.2511935798126,0
2017-08-09,360.2809336822583,0
2017-08-10,357.69764061347985,0
2017-08-11,354.20035410624365,0
2017-08-12,354.4428087212141,0
2017-08-13,353.86137147525676,0
2017-08-14,355.30223210657863,0
2017-08-15,357.9109289319618,0
2017-08-16,361.8921241360537,0
2017-08-17,359.77296405752577,0
2017-08-18,367.40910818953864,0
2017-08-19,369.6913624316623,0
2017-08-20,364.4016882561795,0
2017-08-21,363.0668187420933,0
2017-08-22,360.4124834480168,0
2017-08-23,364.82712797199497,0
2017-08-24,368.7042631449013,0
2017-08-25,357.768182723103,0
2017-08-26,355.8981390745521,0
2017-08-27,355.7950821827535,0
2017-08-28,357.77266033402833,0
2017-08-29,363.65358756131724,0
2017-08-30,372.88436252570165,0
2017-08-31,373.07813041852387,0
2017-09-01,369.13689187469294,0
2017-09-02,361.32635190177695,0
2017-09-03,348.71159480932704,0
2017-09-04,347.93788550313263,0
2017-09-05,343.05071464604947,0
2017-09-06,344.36551505591984,0
2017-09-07,346.18545509388537,0
2017-09-08,340.3342509928459,0
2017-09-09,334.4532942368982,0
2017-09-10,341.1119823584156,0
2017-09-11,340.85689320697276,0
2017-09-12,334.0893658318869,0
2017-09-13,333.7431503433779,0
2017-09-14,350.14085563005625,0
2017-09-15,353.23967375111056,0
2017-09-16,354.9935766204485,0
2017-09-17,348.66358087971463,0
2017-09-18,333.8759983400545,0
2017-09-19,340.6060062165846,0
2017-09-20,342.16345295853046,0
2017-09-21,358.97272335968273,0
2017-09-22,356.4888795776893,0
2017-09-23,372.2389679705526,0
2017-09-24,377.5624326187388,0
2017-09-25,380.5289305777251,0
2017-09-26,393.12001388295,0
2017-09-27,402.263044362312,0
2017-09-28,395.958498602834,0
2017-09-29,391.794863621782,0
2017-09-30,394.4082612232284,0
2017-10-01,394.42705594513956,0
2017-10-02,398.84179156788446,0
2017-10-03,411.0350630092326,0
2017-10-04,407.0775368515461,0
2017-10-05,408.5442594948019,0
2017-10-06,401.68017893441504,0
2017-10-07,403.4817337783014,0
2017-10-08,393.92293845688204,0
2017-10-09,391.2357613294366,0
2017-10-10,396.203979775552,0
2017-10-11,388.0378613196838,0
2017-10-12,393.91305223942993,0
2017-10-13,402.70786662126284,0
2017-10-14,407.9854642974722,0
2017-10-15,414.9081027554795,0
2017-10-16,414.9023845488694,0
2017-10-17,419.25221533997797,0
2017-10-18,425.8846501083111,0
2017-10-19,426.8355616603537,0
2017-10-20,405.23105401828496,0
2017-10-21,408.50067161654937,0
2017-10-22,410.325779861944,0
2017-10-23,409.4829076441175,0
2017-10-24,408.8900029303476,0
2017-10-25,408.2084246760213,0
2017-10-26,407.4840064721602,0
2017-10-27,404.22841724853623,0
2017-10-28,400.4736289735828,0
2017-10-29,400.83018674460743,0
2017-10-30,403.7335124031721,0
2017-10-31,402.710395333993,0
2017-11-01,403.73835365904654,0
2017-11-02,405.82486805068464,0
2017-11-03,403.6824709975835,0
2017-11-04,403.92212186944175,0
2017-11-05,402.5847527149528,0
2017-11-06,406.80453979177787,0
2017-11-07,410.9600371411793,0
2017-11-08,408.7930904979585,0
2017-11-09,410.04094966712444,0
2017-11-10,412.9917229083226,0
2017-11-11,415.412520448133,0
2017-11-12,415.91444758925695,0
2017-11-13,419.51328196820754,0
2017-11-14,417.52293706609765,0
2017-11-15,417.056136956312,0
2017-11-16,415.1449087428811,0
2017-11-17,417.4121064071624,0
2017-11-18,416.2411699098821,0
2017-11-19,416.1074398079187,0
2017-11-20,417.9630789207007,0
2017-11-21,420.0316245406074,0
2017-11-22,418.0322180293194,0
2017-11-23,421.01263386544525,0
2017-11-24,422.4761012951846,0
2017-11-25,420.02139146099546,0
2017-11-26,416.96015126756396,0
2017-11-27,417.21816974585255,0
2017-11-28,419.668219179012,0
2017-11-29,422.1980692054815,0
2017-11-30,423.41074774701735,0
2017-12-01,423.9609685085327,0
2017-12-02,430.2782877313497,0
2017-12-03,445.2008377404209,0
2017-12-04,440.1354294569364,0
2017-12-05,428.87959688466833,0
2017-12-06,435.0584967755561,0
2017-12-07,434.2954176956467,0
2017-12-08,438.49764260013285,0
2017-12-09,436.2188085710999,0
2017-12-10,427.6551645678599,0
2017-12-11,419.6422505046565,0
2017-12-12,411.78326782683587,0
2017-12-13,403.13059088005207,0
2017-12-14,387.8200596242334,0
2017-12-15,389.3056420163528,0
2017-12-16,388.10286886310024,0
2017-12-17,373.27752839410215,0
2017-12-18,379.3419089825059,0
2017-12-19,378.31032821839557,0
2017-12-20,376.62682345899003,0
2017-12-21,385.658203216546,0
2017-12-22,382.86064699147494,0
2017-12-23,386.1477244604492,0
2017-12-24,386.23374042388787,0
2017-12-25,382.04043741545235,0
2017-12-26,374.05206776652784,0
2017-12-27,368.01362655815655,0
2017-12-28,366.9141440014964,0
2017-12-29,369.4304803550966,0
2017-12-30,364.6228877958649,0
2017-12-31,365.4118679119341,0
2018-01-01,368.847451882873,0
2018-01-02,366.1366910020836,0
2018-01-03,367.62247888918756,0
2018-01-04,367.359064562214,0
2018-01-05,370.18775996619536,0
2018-01-06,371.3590334266892,0
2018-01-07,369.64297319550576,0
2018-01-08,369.458068649421,0
2018-01-09,369.4053842901958,0
2018-01-10,369.394071013332,0
2018-01-11,372.1685969096138,0
2018-01-12,370.54154418417767,0
2018-01-13,373.0624151065536,0
2018-01-14,372.64722321839326,0
2018-01-15,373.4178909860325,0
2018-01-16,373.8483103723881,0
2018-01-17,374.06611030943424,0
2018-01-18,374.30260360993145,0
2018-01-19,377.88583745793335,0
2018-01-20,380.0873431413547,0
2018-01-21,379.5255287792473,0
2018-01-22,383.4495065743201,0
2018-01-23,384.36143547485784,0
2018-01-24,385.4688332236757,0
2018-01-25,383.79593725822747,0
2018-01-26,382.9164022888775,0
2018-01-27,381.59784887398314,0
2018-01-28,382.0693390265032,0
2018-01-29,383.82218697221447,0
2018-01-30,384.95039756713487,0
2018-01-31,388.9428285757112,0
2018-02-01,387.13675105197086,0
2018-02-02,387.6825911957731,0
2018-02-03,384.9612726898383,0
2018-02-04,383.0946447608642,0
2018-02-05,386.31141152951375,0
2018-02-06,385.50614673124784,0
2018-02-07,383.91191407256593,0
2018-02-08,379.2693095981884,0
2018-02-09,377.67804930984414,0
2018-02-10,377.4790153246856,0
2018-02-11,374.66056752481916,0
2018-02-12,374.3329282624035,0
2018-02-13,377.4899417860782,0
2018-02-14,376.14730268446016,0
2018-02-15,374.274718947449,0
2018-02-16,372.0051279219038,0
2018-02-17,369.7093603567354,0
2018-02-18,371.17377088571436,0
2018-02-19,371.5483280483311,0
2018-02-20,373.9715619169704,0
2018-02-21,378.8380761240135,0
2018-02-22,374.9354937894134,0
2018-02-23,376.06679741327304,0
2018-02-24,373.79827944869703,0
2018-02-25,375.85423388190645,0
2018-02-26,375.5048205757419,0
2018-02-27,375.8352291938752,0
2018-02-28,373.19653529079915,0
2018-03-01,372.5013576848395,0
2018-03-02,372.96970430643773,0
2018-03-03,376.30962307562646,0
2018-03-04,374.77337331303386,0
2018-03-05,373.79425344916984,0
2018-03-06,376.20354284709595,0
2018-03-07,374.52097838352665,0
2018-03-08,377.3867788514836,0
2018-03-09,377.63568531465353,0
2018-03-10,378.59890119545037,0
2018-03-11,379.7124243434976,0
2018-03-12,378.57035052936527,0
2018-03-13,379.7351446077004,0
2018-03-14,378.2356651514772,0
2018-03-15,377.3583650219672,0
2018-03-16,378.90603189606315,0
2018-03-17,379.85013865499405,0
2018-03-18,379.9492697987713,0
2018-03-19,370.5474692115738,0
2018-03-20,363.2009636291746,0
2018-03-21,365.3484991424412,0
2018-03-22,370.89823176486146,0
2018-03-23,372.02092260195263,0
2018-03-24,372.986097251825,0
2018-03-25,368.63118486598927,0
2018-03-26,381.1505708594853,0
2018-03-27,384.7254151253527,0
2018-03-28,375.5444564256293,0
2018-03-29,381.73787607461503,0
2018-03-30,386.65110071666703,0
2018-03-31,371.54331489724393,0
2018-04-01,364.8091382768423,0
2018-04-02,368.6500400219437,0
2018-04-03,375.2751173744396,0
2018-04-04,372.54407919353963,0
2018-04-05,383.7773011974581,0
2018-04-06,379.9292647573427,0
2018-04-07,382.2180746234765,0
2018-04-08,380.8446400197316,0
2018-04-09,372.3207057817168,0
2018-04-10,368.1669969485415,0
2018-04-11,358.6062907911872,0
2018-04-12,384.19802938607086,0
2018-04-13,381.1903856730231,0
2018-04-14,380.79376560360845,0
2018-04-15,385.0904685623225,0
2018-04-16,392.1446022817447,0
2018-04-17,400.28267807522803,0
2018-04-18,417.3606418209272,0
2018-04-19,411.0092641889357,0
2018-04-20,428.84243037196734,0
2018-04-21,427.9432584940251,0
2018-04-22,426.196750038619,0
2018-04-23,433.524806929821,0
2018-04-24,428.8565037374547,0
2018-04-25,434.69980811039966,0
2018-04-26,448.43743361981626,0
2018-04-27,445.3623068181443,0
2018-04-28,452.695108122355,0
2018-04-29,457.9719329566076,0
2018-04-30,479.40190304732226,0
2018-05-01,464.0904410391677,0
2018-05-02,459.6205894320396,0
2018-05-03,448.5437885677631,0
2018-05-04,455.8527625718084,0
2018-05-05,457.66971393299707,0
2018-05-06,473.8632072030015,0
2018-05-07,463.4277761420888,0
2018-05-08,462.5487118698338,0
2018-05-09,476.24821154226805,0
2018-05-10,473.7990148694807,0
2018-05-11,470.49652055852283,0
2018-05-12,465.9016551029275,0
2018-05-13,457.70752727182355,0
2018-05-14,449.34144379899584,0
2018-05-15,443.86914875211653,0
2018-05-16,432.6530262583139,0
2018-05-17,428.713241122622,0
2018-05-18,427.251631228831,0
2018-05-19,413.88274697469205,0
2018-05-20,409.3452583418056,0
2018-05-21,428.7189558943167,0
2018-05-22,437.2585341451276,0
2018-05-23,458.74301143920206,0
2018-05-24,461.65282605196785,0
2018-05-25,464.4950530511414,0
2018-05-26,451.25146896735504,0
2018-05-27,448.5217065100855,0
2018-05-28,456.2277587344544,0
2018-05-29,451.0512041711858,0
2018-05-30,460.73694922787575,0
2018-05-31,461.68633775903265,0
2018-06-01,459.10824555767294,0
2018-06-02,460.3025743367346,0
2018-06-03,457.0312165164969,0
2018-06-04,446.93858814357,0
2018-06-05,436.5543717081902,0
2018-06-06,444.11004122256406,0
2018-06-07,460.0058147181521,0
2018-06-08,467.73357049997577,0
2018-06-09,472.95695658162253,0
2018-06-10,480.979133085639,0
2018-06-11,469.585673113514,0
2018-06-12,471.5696033169433,0
2018-06-13,463.99900663941656,0
2018-06-14,448.7411633955051,0
2018-06-15,440.8471544592825,0
2018-06-16,452.97170301710565,0
2018-06-17,465.39955252626066,0
2018-06-18,454.9637740650611,0
2018-06-19,455.17064665546974,0
2018-06-20,459.4793111466097,0
2018-06-21,449.77319656910026,0
2018-06-22,455.0123896216882,0
2018-06-23,463.6537669007036,0
2018-06-24,462.0641194353742,0
2018-06-25,455.103956564477,0
2018-06-26,453.6486323963664,0
2018-06-27,440.40959354989803,0
2018-06-28,449.95481877461793,0
2018-06-29,447.06486370483776,0
2018-06-30,457.39997666573356,0
2018-07-01,458.75928693646654,0
2018-07-02,450.3912402492307,0
2018-07-03,431.3721508809893,0
2018-07-04,430.82882295581044,0
2018-07-05,427.97358485599386,0
2018-07-06,431.99996243393645,0
2018-07-07,423.26035126314616,0
2018-07-08,422.07845347486517,0
2018-07-09,425.8930229998242,0
2018-07-10,429.7927685932963,0
2018-07-11,441.5790995512422,0
2018-07-12,452.7365166772758,0
2018-07-13,453.896317222771,0
2018-07-14,454.1683663588265,0
2018-07-15,456.23150641369773,0
2018-07-16,448.31905151296223,0
2018-07-17,441.95062688728467,0
2018-07-18,438.37179946699536,0
2018-07-19,436.55467083083704,0
2018-07-20,431.8952985050984,0
2018-07-21,431.8757171039407,0
2018-07-22,430.2151871798425,0
2018-07-23,435.0219930348085,0
2018-07-24,433.08273353758165,0
2018-07-25,423.34958934779,0
2018-07-26,424.0210936135518,0
2018-07-27,424.09503139434975,0
2018-07-28,420.5596713163179,0
2018-07-29,421.09621388433754,0
2018-07-30,416.6894233069252,0
2018-07-31,418.2097456970652,0
2018-08-01,429.59286512830784,0
2018-08-02,421.97944429114483,0
2018-08-03,419.92277771959436,0
2018-08-04,417.20168477324455,0
2018-08-05,415.51568885578644,0
2018-08-06,419.94246188416577,0
2018-08-07,422.3804060600389,0
2018-08-08,426.14453241689256,0
2018-08-09,426.4108818516097,0
2018-08-10,420.9000289371802,0
2018-08-11,416.32984072078614,0
2018-08-12,419.6062970227385,0
2018-08-13,420.46286653200536,0
2018-08-14,425.97272768037175,0
2018-08-15,427.3693335649999,0
2018-08-16,422.4378684807675,0
2018-08-17,420.35498791317474,0
2018-08-18,422.88903475825117,0
2018-08-19,426.0628004817194,0
2018-08-20,429.8872218786232,0
2018-08-21,425.5030985819091,0
2018-08-22,420.5168055639172,0
2018-08-23,419.84637687337283,0
2018-08-24,426.1199639218714,0
2018-08-25,423.2846300675349,0
2018-08-26,425.3651527682307,0
2018-08-27,427.45628613833793,0
2018-08-28,430.8833299941332,0
2018-08-29,438.3119180536215,0
2018-08-30,445.4080355898807,0
2018-08-31,442.88723662690614,0
2018-09-01,433.758468317722,0
2018-09-02,430.93892814148,0
2018-09-03,431.40466493095045,0
2018-09-04,429.9715165459492,0
2018-09-05,438.72420595434045,0
2018-09-06,438.9465849053699,0
2018-09-07,441.9885549435951,0
2018-09-08,443.0979105744317,0
2018-09-09,441.69274308032,0
2018-09-10,433.3439138628355,0
2018-09-11,433.1381542701256,0
2018-09-12,447.72444350647964,0
2018-09-13,442.28411086659884,0
2018-09-14,434.4051916073835,0
2018-09-15,443.1073872188879,0
2018-09-16,446.57577883652317,0
2018-09-17,447.5622250812958,0
2018-09-18,453.89572923789683,0
2018-09-19,450.250551471374,0
2018-09-20,449.9098795226565,0
2018-09-21,454.4063327849641,0
2018-09-22,464.3226314132074,0
2018-09-23,459.03170309965384,0
2018-09-24,465.1432059310154,0
2018-09-25,467.08505150340596,0
2018-09-26,468.0018859023634,0
2018-09-27,468.1140124972644,0
2018-09-28,461.77299470301244,0
2018-09-29,466.4253107395915,0
2018-09-30,462.909157891157,0
2018-10-01,458.04435870758715,0
2018-10-02,462.2972489786635,0
2018-10-03,466.13685157737785,0
2018-10-04,466.65628032525416,0
2018-10-05,471.9113770702416,0
2018-10-06,478.89470833231405,0
2018-10-07,485.4051374976243,0
2018-10-08,482.98074432497805,0
2018-10-09,488.097637805886,0
2018-10-10,489.295237118891,0
2018-10-11,501.5932316675192,0
2018-10-12,510.1996091352779,0
2018-10-13,494.10046910003524,0
2018-10-14,494.5581991137754,0
2018-10-15,492.27154226071156,0
2018-10-16,485.2040123340577,0
2018-10-17,488.04626670424136,0
2018-10-18,473.9409515310058,0
2018-10-19,468.2438711641983,0
2018-10-20,470.03242108037045,0
2018-10-21,461.2330444439299,0
2018-10-22,460.15042025787335,0
2018-10-23,462.5393368657497,0
2018-10-24,459.59050273980006,0
2018-10-25,455.7622506065065,0
2018-10-26,450.40749108625977,0
2018-10-27,451.00800917286927,0
2018-10-28,458.7003994970789,0
2018-10-29,455.3117276571669,0
2018-10-30,445.32549992923515,0
2018-10-31,449.3423999995242,0
2018-11-01,451.5358494457266,0
2018-11-02,465.17364457205355,0
2018-11-03,470.3658285636859,0
2018-11-04,464.35305705744634,0
2018-11-05,456.56961241382487,0
2018-11-06,451.2208152799412,0
2018-11-07,461.3828189094182,0
2018-11-08,464.68859184017674,0
2018-11-09,469.8331145548565,0
2018-11-10,474.2780675322273,0
2018-11-11,480.3851124861784,0
2018-11-12,472.8118650528911,0
2018-11-13,489.940194543387,0
2018-11-14,488.06649595039266,0
2018-11-15,488.5508297452674,0
2018-11-16,494.3052178851526,0
2018-11-17,494.80920953673166,0
2018-11-18,498.70923934081617,0
2018-11-19,496.8006162935328,0
2018-11-20,496.7582307080998,0
2018-11-21,491.98328255095964,0
2018-11-22,485.14072229412324,0
2018-11-23,487.5412820999986,0
2018-11-24,482.6719850502092,0
2018-11-25,476.0463307950856,0
2018-11-26,491.82753266854087,0
2018-11-27,488.1659444452133,0
2018-11-28,469.9939223325731,0
2018-11-29,469.1834153122484,0
2018-11-30,470.633654329876,0
2018-12-01,470.84235572799145,0
2018-12-02,472.57838018451554,0
2018-12-03,483.6928341109967,0
2018-12-04,478.5602437495877,0
2018-12-05,484.0432159182517,0
2018-12-06,493.07556083169493,0
2018-12-07,491.717483410777,0
2018-12-08,487.88198286645496,0
2018-12-09,488.2827171889768,0
2018-12-10,485.16338526966746,0
2018-12-11,491.9445339258221,0
2018-12-12,495.1770691728753,0
2018-12-13,496.78464180480626,0
2018-12-14,491.4144592497381,0
2018-12-15,494.53948290572106,0
2018-12-16,500.0207855058897,0
2018-12-17,492.9420583549714,0
2018-12-18,501.29441371487167,0
2018-12-19,505.3505559591839,0
2018-12-20,507.5204026179803,0
2018-12-21,504.81915506308195,0
2018-12-22,516.2512628491561,0
2018-12-23,509.6815013565995,0
2018-12-24,510.08051610138887,0
2018-12-25,507.42731574877354,0
2018-12-26,497.0120665070846,0
2018-12-27,490.06836279378206,0
2018-12-28,494.8875000095776,0
2018-12-29,508.52748190638135,0
2018-12-30,513.9558406158984,0
2018-12-31,517.3538786071722,0
2019-01-01,532.1055116750102,0
2019-01-02,523.9760043720976,0
2019-01-03,518.0664242012165,0
2019-01-04,519.8559082516273,0
2019-01-05,520.3744175246802,0
2019-01-06,521.0719450298803,0
2019-01-07,516.9390146936198,0
2019-01-08,517.750970095183,0
2019-01-09,504.783586684079,0
2019-01-10,515.4751597407558,0
2019-01-11,517.36019808817,0
2019-01-12,523.2512514360689,0
2019-01-13,524.5803365760697,0
2019-01-14,531.1198002474746,0
2019-01-15,530.9320710024748,0
2019-01-16,540.3188412907031,0
2019-01-17,532.3498003684559,0
2019-01-18,540.708790503428,0
2019-01-19,549.1943207807202,0
2019-01-20,534.6681789469125,0
2019-01-21,528.2139399291744,0
2019-01-22,532.7908737632192,0
2019-01-23,533.6023168699855,0
2019-01-24,531.5557693841434,0
2019-01-25,520.4383561136467,0
2019-01-26,527.326429838599,0
2019-01-27,526.3009233103752,0
2019-01-28,525.7138945478101,0
2019-01-29,526.5168639051205,0
2019-01-30,528.1266930247308,0
2019-01-31,520.9657478323343,0
2019-02-01,520.5487158041326,0
2019-02-02,524.8121582569264,0
2019-02-03,517.6692717344722,0
2019-02-04,527.4094920792254,0
2019-02-05,535.1685268520882,0
2019-02-06,531.9276417477305,0
2019-02-07,529.321179057579,0
2019-02-08,516.4391743166643,0
2019-02-09,520.1873855265244,0
2019-02-10,522.8150102172523,0
2019-02-11,517.8344151894535,0
2019-02-12,527.2007616159428,0
2019-02-13,527.012131492459,0
2019-02-14,515.9179542875557,0
2019-02-15,510.9402327683755,0
2019-02-16,419.1226395826707,0
2019-02-17,409.4312957420849,0
2019-02-18,404.4169800462964,0
2019-02-19,405.3838383691664,0
2019-02-20,394.5681713259208,0
2019-02-21,391.5580840797193,0
2019-02-22,398.489815385674,0
2019-02-23,386.62002939623255,0
2019-02-24,388.98382714610705,0
2019-02-25,392.3713688214723,0
2019-02-26,394.49741405435475,0
2019-02-27,388.87809704884194,0
2019-02-28,391.28310030422756,0
2019-03-01,400.9730241492103,0
2019-03-02,399.3651368930229,0
2019-03-03,399.90497772356923,0
2019-03-04,397.4941730466855,0
2019-03-05,403.66616106207755,0
2019-03-06,403.8402741416438,0
2019-03-07,409.3675721143964,0
2019-03-08,413.48597956521365,0
2019-03-09,402.9391392594805,0
2019-03-10,393.96523770366264,0
2019-03-11,387.96432617845073,0
2019-03-12,383.6657590317641,0
2019-03-13,390.2730083175114,0
2019-03-14,386.2317663304108,0
2019-03-15,385.45707862342493,0
2019-03-16,390.5548329931706,0
2019-03-17,377.2557385812213,0
2019-03-18,375.7897882413057,0
2019-03-19,372.1919638920391,0
2019-03-20,377.3535780592949,0
2019-03-21,375.94979682455795,0
2019-03-22,381.80953929787285,0
2019-03-23,376.13027978130094,0
2019-03-24,379.0251088345355,0
2019-03-25,386.62335321872024,0
2019-03-26,381.17964587221974,0
2019-03-27,375.4174259217533,0
2019-03-28,378.9608194634822,0
2019-03-29,374.2062145158129,0
2019-03-30,366.51315786897175,0
2019-03-31,356.2238207847148,0
2019-04-01,356.4892417940014,0
2019-04-02,346.7446047399092,0
2019-04-03,334.7697073955963,0
2019-04-04,332.8630771548534,0
2019-04-05,333.30634344106545,0
2019-04-06,327.5946020634769,0
2019-04-07,321.26862894351336,0
2019-04-08,319.9840742527414,0
2019-04-09,318.2547752749206,0
2019-04-10,318.91169848151435,0
2019-04-11,317.52173078572923,0
2019-04-12,316.7935192082498,0
2019-04-13,319.4764940820112,0
2019-04-14,313.74293833720816,0
2019-04-15,316.85750937085805,0
2019-04-16,321.9623584735562,0
2019-04-17,320.66584035960227,0
2019-04-18,310.88411301136546,0
2019-04-19,308.6215492667633,0
2019-04-20,309.6303744590372,0
2019-04-21,309.48963577122913,0
2019-04-22,323.06441994781034,0
2019-04-23,311.47301717175424,0
2019-04-24,317.4908549350146,0
2019-04-25,319.1104297730273,0
2019-04-26,317.24905226225485,0
2019-04-27,309.792724872299,0
2019-04-28,314.1836651808618,0
2019-04-29,312.8132430547461,0
2019-04-30,310.20227654370973,0
2019-05-01,309.9353623064974,0
2019-05-02,310.0191019914205,0
2019-05-03,303.9354851685485,0
2019-05-04,301.5616285304505,0
2019-05-05,305.8088378184117,0
2019-05-06,304.56572893140225,0
2019-05-07,301.0971157882438,0
2019-05-08,299.65590513448535,0
2019-05-09,300.02196365673933,0
2019-05-10,299.4577272010449,0
2019-05-11,300.2730695744084,0
2019-05-12,298.2625380308056,0
2019-05-13,297.76115515799603,0
2019-05-14,296.1841231039485,0
2019-05-15,297.54933401441144,0
2019-05-16,297.34577764477655,0
2019-05-17,290.9829635825248,0
2019-05-18,292.26370528357546,0
2019-05-19,293.6216044087544,0
2019-05-20,304.3327175865309,0
2019-05-21,312.6704919067182,0
2019-05-22,314.5921089261056,0
2019-05-23,313.63935890796523,0
2019-05-24,309.83561639597013,0
2019-05-25,309.979126149058,0
2019-05-26,305.5131317217787,0
2019-05-27,309.80938139623396,0
2019-05-28,300.17256638393286,0
2019-05-29,303.33847459660797,0
2019-05-30,282.582077314071,0
2019-05-31,278.08306280740254,0
2019-06-01,280.2513471425306,0
2019-06-02,285.45111480199864,0
2019-06-03,279.192111646164,0
2019-06-04,285.40943623864706,0
2019-06-05,288.33222634092965,0
2019-06-06,294.38933630761306,0
2019-06-07,293.904600635734,0
2019-06-08,303.02649098651034,0
2019-06-09,304.24918685856625,0
2019-06-10,305.23451379694313,0
2019-06-11,306.06564354903526,0
2019-06-12,298.71285640212903,0
2019-06-13,300.99378347464335,0
2019-06-14,295.5266008899365,0
2019-06-15,290.8410476956562,0
2019-06-16,282.3430385396416,0
2019-06-17,274.7517240106109,0
2019-06-18,279.7437625561887,0
2019-06-19,278.8231236402094,0
2019-06-20,268.5164425661101,0
2019-06-21,269.5181777259773,0
2019-06-22,259.23694049609287,0
2019-06-23,262.7628908540402,0
2019-06-24,259.4594129388127,0
2019-06-25,256.8041664231567,0
2019-06-26,260.67785018788703,0
2019-06-27,258.6975804403968,0
2019-06-28,263.74711020755313,0
2019-06-29,263.4037782098533,0
2019-06-30,268.1777524469571,0
2019-07-01,266.2369304772276,0
2019-07-02,271.57322952946583,0
2019-07-03,265.98400389784024,0
2019-07-04,267.3673176430097,0
2019-07-05,265.1246079497358,0
2019-07-06,264.665804614121,0
2019-07-07,267.29284928338586,0
